year,month,day,hour,VMC
2014,9,11,2,0.059300002
2014,9,11,3,0.059175001
2014,9,11,4,0.058800001
2014,9,11,5,0.058675
2014,9,11,6,0.0583
2014,9,11,7,0.0583
2014,9,11,8,0.0583
2014,9,11,9,0.058425
2014,9,11,10,0.0598
2014,9,11,11,0.061350001
2014,9,11,12,0.062700001
2014,9,11,13,0.064199999
2014,9,11,14,0.06495
2014,9,11,15,0.065200001
2014,9,11,16,0.065075001
2014,9,11,17,0.0647
2014,9,11,18,0.064074999
2014,9,11,19,0.063075
2014,9,11,20,0.061950001
2014,9,11,21,0.060550001
2014,9,11,22,0.059675
2014,9,11,23,0.059300002
2014,9,12,0,0.059300002
2014,9,12,1,0.058800001
2014,9,12,2,0.058800001
2014,9,12,3,0.05855
2014,9,12,4,0.0583
2014,9,12,5,0.0583
2014,9,12,6,0.058174999
2014,9,12,7,0.057799999
2014,9,12,8,0.057799999
2014,9,12,9,0.058049999
2014,9,12,10,0.059425
2014,9,12,11,0.061000001
2014,9,12,12,0.062700001
2014,9,12,13,0.064074999
2014,9,12,14,0.065075001
2014,9,12,15,0.065075001
2014,9,12,16,0.064825
2014,9,12,17,0.064575
2014,9,12,18,0.064074999
2014,9,12,19,0.062824999
2014,9,12,20,0.061350001
2014,9,12,21,0.0603
2014,9,12,22,0.059799999
2014,9,12,23,0.059425001
2014,9,13,0,0.059300002
2014,9,13,1,0.059050001
2014,9,13,2,0.058800001
2014,9,13,3,0.058800001
2014,9,13,4,0.058675
2014,9,13,5,0.0583
2014,9,13,6,0.0583
2014,9,13,7,0.0583
2014,9,13,8,0.058174999
2014,9,13,9,0.058049999
2014,9,13,10,0.059425
2014,9,13,11,0.061000001
2014,9,13,12,0.062575
2014,9,13,13,0.064324999
2014,9,13,14,0.064449999
2014,9,13,15,0.064074999
2014,9,13,16,0.063574998
2014,9,13,17,0.063074999
2014,9,13,18,0.062200001
2014,9,13,19,0.061575001
2014,9,13,20,0.060675001
2014,9,13,21,0.059799999
2014,9,13,22,0.059300002
2014,9,13,23,0.059050001
2014,9,14,0,0.058800001
2014,9,14,1,0.058800001
2014,9,14,2,0.058800001
2014,9,14,3,0.058800001
2014,9,14,4,0.058800001
2014,9,14,5,0.058800001
2014,9,14,6,0.058800001
2014,9,14,7,0.058800001
2014,9,14,8,0.058800001
2014,9,14,9,0.059050001
2014,9,14,10,0.059675001
2014,9,14,11,0.061600001
2014,9,14,12,0.06295
2014,9,14,13,0.063449999
2014,9,14,14,0.063574998
2014,9,14,15,0.063949998
2014,9,14,16,0.063574998
2014,9,14,17,0.063824998
2014,9,14,18,0.062949999
2014,9,14,19,0.06195
2014,9,14,20,0.061000001
2014,9,14,21,0.060425
2014,9,14,22,0.059924999
2014,9,14,23,0.05955
2014,9,15,0,0.059300002
2014,9,15,1,0.059300002
2014,9,15,2,0.058925001
2014,9,15,3,0.058800001
2014,9,15,4,0.058675
2014,9,15,5,0.0583
2014,9,15,6,0.0583
2014,9,15,7,0.058174999
2014,9,15,8,0.057799999
2014,9,15,9,0.058049999
2014,9,15,10,0.05905
2014,9,15,11,0.060525
2014,9,15,12,0.060900001
2014,9,15,13,0.061825001
2014,9,15,14,0.062325002
2014,9,15,15,0.06245
2014,9,15,16,0.062825002
2014,9,15,17,0.063199999
2014,9,15,18,0.063199999
2014,9,15,19,0.062325002
2014,9,15,20,0.060775001
2014,9,15,21,0.059675
2014,9,15,22,0.059050001
2014,9,15,23,0.05855
2014,9,16,0,0.0583
2014,9,16,1,0.057924999
2014,9,16,2,0.057674999
2014,9,16,3,0.057300001
2014,9,16,4,0.057300001
2014,9,16,5,0.057300001
2014,9,16,6,0.0568
2014,9,16,7,0.0568
2014,9,16,8,0.0568
2014,9,16,9,0.0568
2014,9,16,10,0.057925
2014,9,16,11,0.06005
2014,9,16,12,0.061475
2014,9,16,13,0.063075
2014,9,16,14,0.064074999
2014,9,16,15,0.064199999
2014,9,16,16,0.064199999
2014,9,16,17,0.063949998
2014,9,16,18,0.063324997
2014,9,16,19,0.062325002
2014,9,16,20,0.060900001
2014,9,16,21,0.059300001
2014,9,16,22,0.058675
2014,9,16,23,0.058174999
2014,9,17,0,0.057674999
2014,9,17,1,0.057300001
2014,9,17,2,0.057050001
2014,9,17,3,0.0568
2014,9,17,4,0.05655
2014,9,17,5,0.056299999
2014,9,17,6,0.056299999
2014,9,17,7,0.056049999
2014,9,17,8,0.055799998
2014,9,17,9,0.056049999
2014,9,17,10,0.05705
2014,9,17,11,0.05905
2014,9,17,12,0.060900001
2014,9,17,13,0.06245
2014,9,17,14,0.063574998
2014,9,17,15,0.064199999
2014,9,17,16,0.064074999
2014,9,17,17,0.063574998
2014,9,17,18,0.062825002
2014,9,17,19,0.0617
2014,9,17,20,0.060425
2014,9,17,21,0.059050001
2014,9,17,22,0.058174999
2014,9,17,23,0.05755
2014,9,18,0,0.057300001
2014,9,18,1,0.056925001
2014,9,18,2,0.056425
2014,9,18,3,0.056299999
2014,9,18,4,0.056049999
2014,9,18,5,0.055799998
2014,9,18,6,0.055799998
2014,9,18,7,0.055674999
2014,9,18,8,0.055425
2014,9,18,9,0.055674999
2014,9,18,10,0.056675
2014,9,18,11,0.05855
2014,9,18,12,0.060525
2014,9,18,13,0.062075001
2014,9,18,14,0.063324999
2014,9,18,15,0.063699998
2014,9,18,16,0.063699998
2014,9,18,17,0.063324997
2014,9,18,18,0.062575002
2014,9,18,19,0.0617
2014,9,18,20,0.060425
2014,9,18,21,0.059050001
2014,9,18,22,0.058174999
2014,9,18,23,0.057674999
2014,9,19,0,0.057300001
2014,9,19,1,0.056925001
2014,9,19,2,0.056675
2014,9,19,3,0.056299999
2014,9,19,4,0.056299999
2014,9,19,5,0.056049999
2014,9,19,6,0.055799998
2014,9,19,7,0.055799998
2014,9,19,8,0.055799998
2014,9,19,9,0.055924999
2014,9,19,10,0.056925001
2014,9,19,11,0.058675
2014,9,19,12,0.060525
2014,9,19,13,0.062325002
2014,9,19,14,0.063324997
2014,9,19,15,0.063699998
2014,9,19,16,0.063574998
2014,9,19,17,0.06295
2014,9,19,18,0.062450001
2014,9,19,19,0.061575001
2014,9,19,20,0.060425
2014,9,19,21,0.059050001
2014,9,19,22,0.058174999
2014,9,19,23,0.057799999
2014,9,20,0,0.057300001
2014,9,20,1,0.057300001
2014,9,20,2,0.057300001
2014,9,20,3,0.057050001
2014,9,20,4,0.0568
2014,9,20,5,0.056425
2014,9,20,6,0.056299999
2014,9,20,7,0.056299999
2014,9,20,8,0.056299999
2014,9,20,9,0.056425
2014,9,20,10,0.0573
2014,9,20,11,0.05905
2014,9,20,12,0.060775001
2014,9,20,13,0.062075001
2014,9,20,14,0.063074999
2014,9,20,15,0.063199997
2014,9,20,16,0.063074999
2014,9,20,17,0.062700003
2014,9,20,18,0.06195
2014,9,20,19,0.060900001
2014,9,20,20,0.0598
2014,9,20,21,0.05855
2014,9,20,22,0.057924999
2014,9,20,23,0.05755
2014,9,21,0,0.057300001
2014,9,21,1,0.057050001
2014,9,21,2,0.0568
2014,9,21,3,0.0568
2014,9,21,4,0.057300001
2014,9,21,5,0.0568
2014,9,21,6,0.056675
2014,9,21,7,0.056299999
2014,9,21,8,0.056299999
2014,9,21,9,0.056299999
2014,9,21,10,0.057175
2014,9,21,11,0.05905
2014,9,21,12,0.060525
2014,9,21,13,0.062200001
2014,9,21,14,0.062825002
2014,9,21,15,0.06295
2014,9,21,16,0.062700003
2014,9,21,17,0.062575002
2014,9,21,18,0.061575001
2014,9,21,19,0.060675001
2014,9,21,20,0.05955
2014,9,21,21,0.05855
2014,9,21,22,0.058049999
2014,9,21,23,0.05755
2014,9,22,0,0.057300001
2014,9,22,1,0.056925001
2014,9,22,2,0.056675
2014,9,22,3,0.056299999
2014,9,22,4,0.056299999
2014,9,22,5,0.055924999
2014,9,22,6,0.055799998
2014,9,22,7,0.055799998
2014,9,22,8,0.055799998
2014,9,22,9,0.055799998
2014,9,22,10,0.056675
2014,9,22,11,0.0583
2014,9,22,12,0.06005
2014,9,22,13,0.061350001
2014,9,22,14,0.062575002
2014,9,22,15,0.063074999
2014,9,22,16,0.063074999
2014,9,22,17,0.062575002
2014,9,22,18,0.0617
2014,9,22,19,0.060550001
2014,9,22,20,0.059175001
2014,9,22,21,0.058049999
2014,9,22,22,0.057425001
2014,9,22,23,0.057175001
2014,9,23,0,0.056675
2014,9,23,1,0.056299999
2014,9,23,2,0.055799998
2014,9,23,3,0.055799998
2014,9,23,4,0.05555
2014,9,23,5,0.055300001
2014,9,23,6,0.055300001
2014,9,23,7,0.055300001
2014,9,23,8,0.054925
2014,9,23,9,0.055050001
2014,9,23,10,0.056174999
2014,9,23,11,0.057800001
2014,9,23,12,0.059675001
2014,9,23,13,0.061125001
2014,9,23,14,0.06195
2014,9,23,15,0.062700003
2014,9,23,16,0.062700003
2014,9,23,17,0.062325
2014,9,23,18,0.061700001
2014,9,23,19,0.060525
2014,9,23,20,0.059175001
2014,9,23,21,0.057924999
2014,9,23,22,0.057300001
2014,9,23,23,0.057050001
2014,9,24,0,0.056675
2014,9,24,1,0.056299999
2014,9,24,2,0.056299999
2014,9,24,3,0.055799998
2014,9,24,4,0.05555
2014,9,24,5,0.055300001
2014,9,24,6,0.055300001
2014,9,24,7,0.055300001
2014,9,24,8,0.0548
2014,9,24,9,0.055050001
2014,9,24,10,0.05605
2014,9,24,11,0.05755
2014,9,24,12,0.059675001
2014,9,24,13,0.061125001
2014,9,24,14,0.062074999
2014,9,24,15,0.062700003
2014,9,24,16,0.062575002
2014,9,24,17,0.061825001
2014,9,24,18,0.061125001
2014,9,24,19,0.0603
2014,9,24,20,0.05905
2014,9,24,21,0.057924999
2014,9,24,22,0.057300001
2014,9,24,23,0.057050001
2014,9,25,0,0.0568
2014,9,25,1,0.056299999
2014,9,25,2,0.056299999
2014,9,25,3,0.056049999
2014,9,25,4,0.055799998
2014,9,25,5,0.055799998
2014,9,25,6,0.055799998
2014,9,25,7,0.055425
2014,9,25,8,0.055300001
2014,9,25,9,0.05555
2014,9,25,10,0.056675
2014,9,25,11,0.057425001
2014,9,25,12,0.05905
2014,9,25,13,0.06065
2014,9,25,14,0.060900001
2014,9,25,15,0.061350001
2014,9,25,16,0.061475001
2014,9,25,17,0.060900001
2014,9,25,18,0.061000001
2014,9,25,19,0.0598
2014,9,25,20,0.05855
2014,9,25,21,0.058174999
2014,9,25,22,0.05755
2014,9,25,23,0.057300001
2014,9,26,0,0.056925001
2014,9,26,1,0.0568
2014,9,26,2,0.0568
2014,9,26,3,0.056299999
2014,9,26,4,0.056299999
2014,9,26,5,0.056174999
2014,9,26,6,0.055799998
2014,9,26,7,0.055799998
2014,9,26,8,0.055799998
2014,9,26,9,0.055674999
2014,9,26,10,0.056675
2014,9,26,11,0.057925
2014,9,26,12,0.05955
2014,9,26,13,0.060775001
2014,9,26,14,0.061825001
2014,9,26,15,0.062450001
2014,9,26,16,0.062575002
2014,9,26,17,0.062199999
2014,9,26,18,0.061575001
2014,9,26,19,0.060425
2014,9,26,20,0.05905
2014,9,26,21,0.0578
2014,9,26,22,0.057175001
2014,9,26,23,0.05655
2014,9,27,0,0.056174999
2014,9,27,1,0.055799998
2014,9,27,2,0.055674999
2014,9,27,3,0.055300001
2014,9,27,4,0.055300001
2014,9,27,5,0.055050001
2014,9,27,6,0.0548
2014,9,27,7,0.0548
2014,9,27,8,0.054424999
2014,9,27,9,0.054675
2014,9,27,10,0.055675
2014,9,27,11,0.0573
2014,9,27,12,0.059175001
2014,9,27,13,0.060775001
2014,9,27,14,0.0617
2014,9,27,15,0.062199999
2014,9,27,16,0.062450001
2014,9,27,17,0.06195
2014,9,27,18,0.061450001
2014,9,27,19,0.060425
2014,9,27,20,0.058925001
2014,9,27,21,0.0578
2014,9,27,22,0.057175001
2014,9,27,23,0.05655
2014,9,28,0,0.056299999
2014,9,28,1,0.055924999
2014,9,28,2,0.055674999
2014,9,28,3,0.055300001
2014,9,28,4,0.055300001
2014,9,28,5,0.055050001
2014,9,28,6,0.0548
2014,9,28,7,0.0548
2014,9,28,8,0.0548
2014,9,28,9,0.0548
2014,9,28,10,0.055675
2014,9,28,11,0.0573
2014,9,28,12,0.05905
2014,9,28,13,0.060775001
2014,9,28,14,0.061575001
2014,9,28,15,0.062199999
2014,9,28,16,0.062074999
2014,9,28,17,0.061450001
2014,9,28,18,0.061000001
2014,9,28,19,0.06005
2014,9,28,20,0.058800001
2014,9,28,21,0.0578
2014,9,28,22,0.057300001
2014,9,28,23,0.056925001
2014,9,29,0,0.056425
2014,9,29,1,0.056174999
2014,9,29,2,0.055799998
2014,9,29,3,0.055799998
2014,9,29,4,0.055300001
2014,9,29,5,0.055300001
2014,9,29,6,0.055300001
2014,9,29,7,0.055300001
2014,9,29,8,0.0548
2014,9,29,9,0.054925
2014,9,29,10,0.055799999
2014,9,29,11,0.05755
2014,9,29,12,0.059425
2014,9,29,13,0.060775001
2014,9,29,14,0.061825001
2014,9,29,15,0.062199999
2014,9,29,16,0.06195
2014,9,29,17,0.060875
2014,9,29,18,0.059675001
2014,9,29,19,0.058675
2014,9,29,20,0.058174999
2014,9,29,21,0.057425001
2014,9,29,22,0.0568
2014,9,29,23,0.056299999
2014,9,30,0,0.056174999
2014,9,30,1,0.055799998
2014,9,30,2,0.055799998
2014,9,30,3,0.055300001
2014,9,30,4,0.055300001
2014,9,30,5,0.055300001
2014,9,30,6,0.055300001
2014,9,30,7,0.055300001
2014,9,30,8,0.055300001
2014,9,30,9,0.055300001
2014,9,30,10,0.056049999
2014,9,30,11,0.05755
2014,9,30,12,0.05905
2014,9,30,13,0.060175
2014,9,30,14,0.061325001
2014,9,30,15,0.061575001
2014,9,30,16,0.060900001
2014,9,30,17,0.060775001
2014,9,30,18,0.05955
2014,9,30,19,0.059050001
2014,9,30,20,0.058425
2014,9,30,21,0.05755
2014,9,30,22,0.057175001
2014,9,30,23,0.056675
2014,10,1,0,0.056299999
2014,10,1,1,0.056299999
2014,10,1,2,0.056299999
2014,10,1,3,0.056299999
2014,10,1,4,0.056299999
2014,10,1,5,0.056299999
2014,10,1,6,0.056299999
2014,10,1,7,0.056299999
2014,10,1,8,0.056299999
2014,10,1,9,0.056299999
2014,10,1,10,0.056925001
2014,10,1,11,0.05855
2014,10,1,12,0.060425
2014,10,1,13,0.061825
2014,10,1,14,0.062575002
2014,10,1,15,0.061475
2014,10,1,16,0.060175
2014,10,1,17,0.059924999
2014,10,1,18,0.05955
2014,10,1,19,0.058925001
2014,10,1,20,0.058174999
2014,10,1,21,0.05755
2014,10,1,22,0.057175001
2014,10,1,23,0.0568
2014,10,2,0,0.056299999
2014,10,2,1,0.056299999
2014,10,2,2,0.056299999
2014,10,2,3,0.056299999
2014,10,2,4,0.056049999
2014,10,2,5,0.055924999
2014,10,2,6,0.055799998
2014,10,2,7,0.055799998
2014,10,2,8,0.055799998
2014,10,2,9,0.055799998
2014,10,2,10,0.056675
2014,10,2,11,0.058425001
2014,10,2,12,0.060425
2014,10,2,13,0.061825
2014,10,2,14,0.062825002
2014,10,2,15,0.063199997
2014,10,2,16,0.063199997
2014,10,2,17,0.062450001
2014,10,2,18,0.061350001
2014,10,2,19,0.0603
2014,10,2,20,0.058925001
2014,10,2,21,0.0578
2014,10,2,22,0.057300001
2014,10,2,23,0.0568
2014,10,3,0,0.056299999
2014,10,3,1,0.056174999
2014,10,3,2,0.055799998
2014,10,3,3,0.055799998
2014,10,3,4,0.055300001
2014,10,3,5,0.055300001
2014,10,3,6,0.055050001
2014,10,3,7,0.0548
2014,10,3,8,0.0548
2014,10,3,9,0.0548
2014,10,3,10,0.055675
2014,10,3,11,0.057175
2014,10,3,12,0.05905
2014,10,3,13,0.060425
2014,10,3,14,0.061575001
2014,10,3,15,0.062074999
2014,10,3,16,0.062074999
2014,10,3,17,0.061825001
2014,10,3,18,0.061125001
2014,10,3,19,0.060175
2014,10,3,20,0.058675
2014,10,3,21,0.05755
2014,10,3,22,0.056925001
2014,10,3,23,0.056299999
2014,10,4,0,0.055924999
2014,10,4,1,0.055799998
2014,10,4,2,0.055300001
2014,10,4,3,0.055300001
2014,10,4,4,0.055050001
2014,10,4,5,0.0548
2014,10,4,6,0.054675
2014,10,4,7,0.054424999
2014,10,4,8,0.054299999
2014,10,4,9,0.054424999
2014,10,4,10,0.0553
2014,10,4,11,0.05705
2014,10,4,12,0.058925001
2014,10,4,13,0.0603
2014,10,4,14,0.061350001
2014,10,4,15,0.062074999
2014,10,4,16,0.062074999
2014,10,4,17,0.061700001
2014,10,4,18,0.061000001
2014,10,4,19,0.060175
2014,10,4,20,0.058675
2014,10,4,21,0.057425001
2014,10,4,22,0.0568
2014,10,4,23,0.056299999
2014,10,5,0,0.055799998
2014,10,5,1,0.055799998
2014,10,5,2,0.055425
2014,10,5,3,0.055300001
2014,10,5,4,0.054925
2014,10,5,5,0.0548
2014,10,5,6,0.0548
2014,10,5,7,0.0548
2014,10,5,8,0.054675
2014,10,5,9,0.054675
2014,10,5,10,0.055424999
2014,10,5,11,0.05705
2014,10,5,12,0.05905
2014,10,5,13,0.060425
2014,10,5,14,0.060900001
2014,10,5,15,0.0612
2014,10,5,16,0.061575001
2014,10,5,17,0.061325001
2014,10,5,18,0.060800001
2014,10,5,19,0.0598
2014,10,5,20,0.0583
2014,10,5,21,0.057425001
2014,10,5,22,0.056925001
2014,10,5,23,0.056425
2014,10,6,0,0.056049999
2014,10,6,1,0.055799998
2014,10,6,2,0.055425
2014,10,6,3,0.055300001
2014,10,6,4,0.055300001
2014,10,6,5,0.055300001
2014,10,6,6,0.055050001
2014,10,6,7,0.0548
2014,10,6,8,0.0548
2014,10,6,9,0.054925
2014,10,6,10,0.055799999
2014,10,6,11,0.05705
2014,10,6,12,0.05905
2014,10,6,13,0.060175
2014,10,6,14,0.060800001
2014,10,6,15,0.060800001
2014,10,6,16,0.060800001
2014,10,6,17,0.060800001
2014,10,6,18,0.06005
2014,10,6,19,0.059175001
2014,10,6,20,0.058049999
2014,10,6,21,0.057300001
2014,10,6,22,0.056925001
2014,10,6,23,0.056425
2014,10,7,0,0.056174999
2014,10,7,1,0.055799998
2014,10,7,2,0.055799998
2014,10,7,3,0.05555
2014,10,7,4,0.055300001
2014,10,7,5,0.055300001
2014,10,7,6,0.054925
2014,10,7,7,0.0548
2014,10,7,8,0.0548
2014,10,7,9,0.0548
2014,10,7,10,0.055675
2014,10,7,11,0.05705
2014,10,7,12,0.05905
2014,10,7,13,0.060425
2014,10,7,14,0.061100001
2014,10,7,15,0.0612
2014,10,7,16,0.061100001
2014,10,7,17,0.060675001
2014,10,7,18,0.06005
2014,10,7,19,0.059300001
2014,10,7,20,0.058049999
2014,10,7,21,0.057175001
2014,10,7,22,0.056425
2014,10,7,23,0.056299999
2014,10,8,0,0.055924999
2014,10,8,1,0.055799998
2014,10,8,2,0.055799998
2014,10,8,3,0.05555
2014,10,8,4,0.055300001
2014,10,8,5,0.055300001
2014,10,8,6,0.055300001
2014,10,8,7,0.055674999
2014,10,8,8,0.055425
2014,10,8,9,0.055425
2014,10,8,10,0.056049999
2014,10,8,11,0.05755
2014,10,8,12,0.05905
2014,10,8,13,0.059799999
2014,10,8,14,0.059799999
2014,10,8,15,0.059799999
2014,10,8,16,0.059924999
2014,10,8,17,0.059675
2014,10,8,18,0.059300002
2014,10,8,19,0.059050001
2014,10,8,20,0.058049999
2014,10,8,21,0.057425001
2014,10,8,22,0.056925001
2014,10,8,23,0.05655
2014,10,9,0,0.056299999
2014,10,9,1,0.056299999
2014,10,9,2,0.055799998
2014,10,9,3,0.055799998
2014,10,9,4,0.055799998
2014,10,9,5,0.055799998
2014,10,9,6,0.055799998
2014,10,9,7,0.055674999
2014,10,9,8,0.055300001
2014,10,9,9,0.055300001
2014,10,9,10,0.056174999
2014,10,9,11,0.05755
2014,10,9,12,0.059425
2014,10,9,13,0.060675001
2014,10,9,14,0.061100001
2014,10,9,15,0.061450001
2014,10,9,16,0.060900001
2014,10,9,17,0.06005
2014,10,9,18,0.059425001
2014,10,9,19,0.059175001
2014,10,9,20,0.058174999
2014,10,9,21,0.057050001
2014,10,9,22,0.056425
2014,10,9,23,0.056049999
2014,10,10,0,0.055799998
2014,10,10,1,0.055674999
2014,10,10,2,0.055300001
2014,10,10,3,0.055300001
2014,10,10,4,0.055300001
2014,10,10,5,0.0548
2014,10,10,6,0.0548
2014,10,10,7,0.0548
2014,10,10,8,0.0548
2014,10,10,9,0.054675
2014,10,10,10,0.0553
2014,10,10,11,0.056675
2014,10,10,12,0.05855
2014,10,10,13,0.0598
2014,10,10,14,0.060550001
2014,10,10,15,0.060800001
2014,10,10,16,0.060800001
2014,10,10,17,0.0603
2014,10,10,18,0.05955
2014,10,10,19,0.058675
2014,10,10,20,0.0578
2014,10,10,21,0.056925001
2014,10,10,22,0.056299999
2014,10,10,23,0.055924999
2014,10,11,0,0.055799998
2014,10,11,1,0.05555
2014,10,11,2,0.055175001
2014,10,11,3,0.0548
2014,10,11,4,0.0548
2014,10,11,5,0.054675
2014,10,11,6,0.054424999
2014,10,11,7,0.054299999
2014,10,11,8,0.054299999
2014,10,11,9,0.054299999
2014,10,11,10,0.055175
2014,10,11,11,0.05655
2014,10,11,12,0.0583
2014,10,11,13,0.059675
2014,10,11,14,0.060675001
2014,10,11,15,0.060800001
2014,10,11,16,0.060800001
2014,10,11,17,0.060175
2014,10,11,18,0.05955
2014,10,11,19,0.0583
2014,10,11,20,0.0573
2014,10,11,21,0.056425
2014,10,11,22,0.055924999
2014,10,11,23,0.05555
2014,10,12,0,0.055300001
2014,10,12,1,0.055175001
2014,10,12,2,0.054925
2014,10,12,3,0.0548
2014,10,12,4,0.0548
2014,10,12,5,0.054299999
2014,10,12,6,0.054175
2014,10,12,7,0.053925001
2014,10,12,8,0.053800002
2014,10,12,9,0.053800002
2014,10,12,10,0.054425
2014,10,12,11,0.055925
2014,10,12,12,0.057675
2014,10,12,13,0.059175001
2014,10,12,14,0.06005
2014,10,12,15,0.0603
2014,10,12,16,0.060175
2014,10,12,17,0.059924999
2014,10,12,18,0.058925001
2014,10,12,19,0.0578
2014,10,12,20,0.057050001
2014,10,12,21,0.056174999
2014,10,12,22,0.055674999
2014,10,12,23,0.055300001
2014,10,13,0,0.0548
2014,10,13,1,0.0548
2014,10,13,2,0.0548
2014,10,13,3,0.0548
2014,10,13,4,0.054299999
2014,10,13,5,0.054175
2014,10,13,6,0.053800002
2014,10,13,7,0.053800002
2014,10,13,8,0.053800002
2014,10,13,9,0.053800002
2014,10,13,10,0.0543
2014,10,13,11,0.055925
2014,10,13,12,0.05755
2014,10,13,13,0.059300001
2014,10,13,14,0.060175
2014,10,13,15,0.060800001
2014,10,13,16,0.060800001
2014,10,13,17,0.060175
2014,10,13,18,0.059300001
2014,10,13,19,0.0583
2014,10,13,20,0.057175001
2014,10,13,21,0.056174999
2014,10,13,22,0.055799998
2014,10,13,23,0.055300001
2014,10,14,0,0.055300001
2014,10,14,1,0.054925
2014,10,14,2,0.0548
2014,10,14,3,0.05455
2014,10,14,4,0.054299999
2014,10,14,5,0.05405
2014,10,14,6,0.053800002
2014,10,14,7,0.053800002
2014,10,14,8,0.053800002
2014,10,14,9,0.053800002
2014,10,14,10,0.054425
2014,10,14,11,0.05605
2014,10,14,12,0.057675
2014,10,14,13,0.058425
2014,10,14,14,0.059050001
2014,10,14,15,0.058925001
2014,10,14,16,0.058925001
2014,10,14,17,0.059300002
2014,10,14,18,0.05855
2014,10,14,19,0.05755
2014,10,14,20,0.057175001
2014,10,14,21,0.056675
2014,10,14,22,0.056299999
2014,10,14,23,0.056299999
2014,10,15,0,0.056299999
2014,10,15,1,0.056299999
2014,10,15,2,0.055924999
2014,10,15,3,0.055799998
2014,10,15,4,0.055674999
2014,10,15,5,0.055300001
2014,10,15,6,0.055300001
2014,10,15,7,0.055175001
2014,10,15,8,0.0548
2014,10,15,9,0.0548
2014,10,15,10,0.055799999
2014,10,15,11,0.057425001
2014,10,15,12,0.05905
2014,10,15,13,0.060550001
2014,10,15,14,0.061100001
2014,10,15,15,0.061700001
2014,10,15,16,0.061350001
2014,10,15,17,0.060550001
2014,10,15,18,0.05955
2014,10,15,19,0.05855
2014,10,15,20,0.05755
2014,10,15,21,0.057050001
2014,10,15,22,0.056425
2014,10,15,23,0.056299999
2014,10,16,0,0.055799998
2014,10,16,1,0.055799998
2014,10,16,2,0.055799998
2014,10,16,3,0.055425
2014,10,16,4,0.055300001
2014,10,16,5,0.054925
2014,10,16,6,0.0548
2014,10,16,7,0.05455
2014,10,16,8,0.054299999
2014,10,16,9,0.054299999
2014,10,16,10,0.055175
2014,10,16,11,0.05655
2014,10,16,12,0.0583
2014,10,16,13,0.0598
2014,10,16,14,0.060675001
2014,10,16,15,0.060900001
2014,10,16,16,0.059675001
2014,10,16,17,0.0598
2014,10,16,18,0.06005
2014,10,16,19,0.059300001
2014,10,16,20,0.057675
2014,10,16,21,0.0568
2014,10,16,22,0.056049999
2014,10,16,23,0.055674999
2014,10,17,0,0.055300001
2014,10,17,1,0.055300001
2014,10,17,2,0.054925
2014,10,17,3,0.0548
2014,10,17,4,0.0548
2014,10,17,5,0.05455
2014,10,17,6,0.054424999
2014,10,17,7,0.054299999
2014,10,17,8,0.054299999
2014,10,17,9,0.054424999
2014,10,17,10,0.0553
2014,10,17,11,0.056675
2014,10,17,12,0.05805
2014,10,17,13,0.059675
2014,10,17,14,0.0598
2014,10,17,15,0.059300002
2014,10,17,16,0.059050001
2014,10,17,17,0.058800001
2014,10,17,18,0.05855
2014,10,17,19,0.0583
2014,10,17,20,0.057050001
2014,10,17,21,0.056299999
2014,10,17,22,0.055799998
2014,10,17,23,0.05555
2014,10,18,0,0.055300001
2014,10,18,1,0.0548
2014,10,18,2,0.0548
2014,10,18,3,0.054675
2014,10,18,4,0.054299999
2014,10,18,5,0.054299999
2014,10,18,6,0.054299999
2014,10,18,7,0.053925001
2014,10,18,8,0.053925001
2014,10,18,9,0.053925001
2014,10,18,10,0.054675
2014,10,18,11,0.056174999
2014,10,18,12,0.05805
2014,10,18,13,0.059300002
2014,10,18,14,0.060175
2014,10,18,15,0.060550001
2014,10,18,16,0.061000001
2014,10,18,17,0.060550001
2014,10,18,18,0.059425
2014,10,18,19,0.058049999
2014,10,18,20,0.057050001
2014,10,18,21,0.056174999
2014,10,18,22,0.055799998
2014,10,18,23,0.055300001
2014,10,19,0,0.054925
2014,10,19,1,0.0548
2014,10,19,2,0.054675
2014,10,19,3,0.054299999
2014,10,19,4,0.05405
2014,10,19,5,0.053800002
2014,10,19,6,0.053800002
2014,10,19,7,0.053800002
2014,10,19,8,0.053425001
2014,10,19,9,0.053550001
2014,10,19,10,0.054175001
2014,10,19,11,0.055925
2014,10,19,12,0.05755
2014,10,19,13,0.059300001
2014,10,19,14,0.0603
2014,10,19,15,0.060675001
2014,10,19,16,0.060550001
2014,10,19,17,0.060800001
2014,10,19,18,0.060425
2014,10,19,19,0.058925001
2014,10,19,20,0.057675
2014,10,19,21,0.05655
2014,10,19,22,0.055924999
2014,10,19,23,0.05555
2014,10,20,0,0.055175001
2014,10,20,1,0.0548
2014,10,20,2,0.0548
2014,10,20,3,0.054299999
2014,10,20,4,0.054299999
2014,10,20,5,0.053800002
2014,10,20,6,0.053800002
2014,10,20,7,0.053800002
2014,10,20,8,0.053800002
2014,10,20,9,0.053800002
2014,10,20,10,0.0543
2014,10,20,11,0.055925
2014,10,20,12,0.05755
2014,10,20,13,0.059300001
2014,10,20,14,0.0603
2014,10,20,15,0.060800001
2014,10,20,16,0.060550001
2014,10,20,17,0.059300001
2014,10,20,18,0.05855
2014,10,20,19,0.057674999
2014,10,20,20,0.057050001
